system_id,status,plr_pct_yr,ci_low,ci_high,n_days,n_years,pi_median,first,last
10110,ok,-0.5783031801185168,-2.431782777077704,0.5430385505644619,1699,6,1.0579163458926302,2018-01-06,2023-12-31
10122,ok,-1.812134969453838,-2.928065923124324,-1.0408644477032762,2053,6,0.9965668597926576,2018-01-01,2023-12-30
10124,ok,-2.981966015492321,-5.300419705664576,-0.8659656720026327,786,6,1.0940278670148205,2018-12-30,2023-12-31
10128,ok,-4.502224498960878,-5.573859163631548,-3.1809044488053995,1403,5,1.1052986742285615,2019-01-14,2023-12-31
10146,ok,-4.743397884674232,-6.698046477202668,-3.5172903689500328,988,3,1.2107395621633652,2018-01-01,2020-11-17
10125,ok,1.340458245256284,0.5912654803098015,2.090556292681278,1755,6,1.127086368133653,2018-01-01,2023-03-06
10129,ok,-0.865844090913992,-2.716387752853955,0.0889679540689025,1972,6,0.8926030201737377,2018-01-26,2023-12-31
10132,ok,-0.5278966568492693,-1.509502366700971,0.4396424397621334,1969,6,0.872701041323902,2018-01-01,2023-12-30
10140,ok,1.2201554533889458,-1.1374257622903985,2.718165079193935,748,6,1.2575812960604766,2018-01-01,2023-12-31
10138,ok,0.3142205586438962,-1.1700647062841885,1.6129538459362935,1842,6,1.0420077809141433,2018-01-01,2023-12-31
10142,ok,-2.8592606339182813,-4.575902982416135,-1.1048596545092382,1364,6,1.1808630860996936,2018-01-01,2023-12-31
10147,ok,6.839232598459322,5.905748401439181,7.805133197018954,1741,6,0.9000878323160657,2018-01-01,2023-12-31
10143,ok,-2.253347721690968,-3.2413846202452463,-1.1218698091739476,1962,6,1.006616300102838,2018-01-12,2023-12-31
10151,ok,1.8577508673014664,0.6055450766294879,3.6654712261173774,1687,6,0.9738529735461996,2018-01-02,2023-03-04
10152,ok,-0.219753931935857,-1.5039011648446232,1.0815484133633424,1548,6,1.2641263944348295,2018-12-30,2023-12-31
10159,ok,0.0653776248399351,-0.6759502684417606,0.8652580058374765,1623,5,1.2288217628336804,2019-01-09,2023-12-31
10168,ok,2.3143756323516254,1.3575483860059,3.471425932354784,1865,6,1.1746874975333994,2018-01-01,2023-12-31
10166,ok,-0.551457410607864,-1.4681219717444738,0.5315723930972571,1912,6,1.013950496196668,2018-01-16,2023-12-27
10161,ok,3.3599634894029355,0.2153122282266799,5.298933534032101,1043,6,1.1615868731780423,2018-01-02,2023-12-31
10167,ok,-1.7658377118492643,-3.607884310191295,-0.4922727608318456,1492,6,1.1151722072665784,2018-01-04,2023-12-31
10180,ok,2.213311690674884,0.0028557615082414,3.317333221552632,1438,6,1.1417730507187516,2018-01-01,2023-12-31
10162,ok,10.577082428430291,8.401051908417989,11.986242364156308,1495,6,1.1213163562504282,2018-01-01,2023-12-31
10170,ok,2.7012566905887554,0.5051652945325247,4.144358844385366,1507,6,1.0467350959432369,2018-12-30,2023-12-31
10171,ok,-1.408673187524201,-2.5428111742240613,-0.5060795628884396,1731,6,1.015815776652554,2018-04-09,2023-12-31
10172,ok,-1.732128127110938,-2.4222358293326085,-0.6901042202760155,1748,6,0.7517113441135794,2018-01-01,2023-12-31
10173,ok,-0.3772670240131948,-1.675933713705324,0.7624348712610196,1736,6,1.1073768512687563,2018-01-01,2023-12-30
10176,ok,0.461526718295302,-1.0135786272594371,1.8927578616670104,977,3,0.8249813703697342,2018-01-10,2020-11-18
10169,ok,1.1271593322686957,-0.2085760008591801,2.3666169571848528,1574,6,1.2572932816216835,2018-12-30,2023-12-31
10197,ok,19.48012858419788,16.755058532193786,22.33692073422553,2034,6,0.8931222207708881,2018-01-01,2023-12-31
10183,ok,-0.2711056307131697,-1.3600813642821423,0.549082197870288,1034,3,0.932553479959103,2018-01-01,2020-11-18
10174,ok,2.787838205574289,1.3633248037294488,4.316004028586761,1575,6,1.0749045310044487,2018-01-10,2023-12-31
10200,ok,-3.3309264146106647,-4.439888743775273,-2.128711509670075,983,3,1.2520166008280085,2018-01-01,2020-11-18
10178,ok,-0.611909801005981,-2.739132567901948,1.5707337186420365,1509,6,1.1206537557794665,2018-01-01,2023-12-31
10181,ok,0.4166330659095872,-0.374728665132773,2.01324946601347,1989,6,1.1240634508012974,2018-01-01,2023-12-31
10210,ok,-2.260780087772108,-3.6032737525839456,-1.0294126705591098,1692,6,1.1296320056062568,2018-01-01,2023-12-24
10194,ok,-0.8027316638855364,-1.6341782253199593,-0.2067549941408231,2126,6,0.747029767641654,2018-01-01,2023-12-30
10193,ok,-2.1762127365576625,-2.816146914748657,-1.1238748534199483,1706,6,1.202767384628146,2018-12-30,2023-12-31
10198,ok,-7.0863236359754005,-8.190027606195176,-5.114600169762514,749,6,1.2313550483118492,2018-12-31,2023-12-31
10196,ok,-0.6363280275572869,-1.381508447363777,0.1120678331792915,1154,6,1.3039792653697218,2018-01-01,2023-12-31
10201,ok,1.4892726362951358,-0.5109780809004861,3.232691639021001,1065,6,1.1865669048837102,2018-01-09,2023-12-31
10209,ok,-1.315283556239605,-2.6335567287127373,-0.1654854284213414,997,3,1.2110181973792509,2018-01-01,2020-11-18
10204,ok,-0.5125114080695381,-2.485590163286936,0.5084081442700672,1751,6,1.1388795530442832,2018-01-01,2023-12-31
10207,ok,1.61789670342816,0.1335530957212574,2.5249921660157746,2077,6,0.9935294474743948,2018-01-02,2023-12-31
10206,ok,-1.138912632545752,-2.4174092458933547,-0.1890982590345993,1877,6,0.8888147733301072,2018-01-01,2023-12-31
10208,ok,-0.1226303176188048,-1.131284719306233,0.5417966201310846,1052,6,1.4146066558964216,2018-01-02,2023-12-31
10214,ok,-0.8543834739034049,-2.0374976221395724,0.5113603948307066,1984,6,1.0698959193702362,2018-01-01,2023-12-31
10216,ok,-2.35269812311556,-3.9777861517015234,-1.2472211861152882,1414,6,1.1470532319731803,2018-01-01,2023-12-31
10223,ok,-0.2383860495087268,-1.249118243040992,0.441759839566469,909,6,1.4730825024304517,2018-01-02,2023-12-31
10218,ok,-1.5574497875778588,-2.246352227689252,-0.7373114686191004,2030,6,0.8097223446128201,2018-01-01,2023-12-31
10224,ok,2.7349068534053167,0.4756497238025847,3.717079624468757,1942,6,1.08844346166589,2018-01-01,2023-12-31
10227,ok,-4.043558697141315,-5.018787514592759,-3.0552914258908714,1885,6,0.7812576721520093,2018-01-07,2023-12-31
10246,ok,-1.816991853837624,-2.8581306948696223,-0.711034507171715,2013,6,1.2259200946043296,2018-01-01,2023-12-31
10232,ok,-3.105734237608904,-5.54293698128174,-1.83204784803,1168,6,1.2949153887895013,2018-12-31,2023-12-31
10236,ok,-1.0360440748072852,-1.9080965016939455,-0.5221978792275607,2012,6,0.9164348510233208,2018-01-01,2023-12-31
10255,ok,0.2739504718387938,-1.036413606418261,1.5285771404668358,1711,6,1.086313058150232,2018-01-01,2023-12-26
10238,ok,-0.9941931563311855,-2.8276735498498784,-0.2886688812781101,1745,6,1.1575949852306535,2018-01-01,2023-03-09
10243,ok,-0.7919246723227716,-2.283408865507508,1.24763231180486,1645,6,0.9409050263358456,2018-04-29,2023-12-31
10244,ok,-0.4719773816529345,-1.3054319160583527,0.4615885093763872,2052,6,1.349990999740296,2018-01-01,2023-12-31
10245,ok,1.4371651844445887,0.4124929129789789,2.4923635934297472,1919,6,1.2257338653740493,2018-01-01,2023-12-31
10268,ok,-2.512835175837295,-3.4463696615421218,-1.8061370882371588,1570,6,1.3046830265485756,2018-01-01,2023-09-16
10253,ok,-1.9080391205626137,-3.038846037367249,-0.4928760258668951,1701,6,1.0243243036050622,2018-12-30,2023-12-31
10257,ok,0.17135548634295,-1.5789839587253205,1.7647921333474406,1339,6,1.2206058192512788,2018-01-01,2023-12-28
10259,ok,-0.8961324841283314,-1.4470664714854031,-0.0933759089536952,2044,6,0.8114971561212287,2018-01-01,2023-12-31
10261,ok,-1.730602436133344,-2.286646257587388,-1.244718195673033,1035,6,1.388687357140926,2018-01-01,2023-12-31
10264,ok,-0.9952528939868346,-2.8338458590716487,0.5778870504956402,1250,6,1.0502251821818027,2018-01-02,2023-12-30
10265,ok,-0.5020776987689768,-2.529575576734999,1.3215711988628476,1488,6,0.9919002445070454,2018-01-10,2023-12-31
10266,ok,3.33894303299207,-0.5026795301204423,8.40240214503214,1465,6,1.1959379653696809,2018-01-01,2023-12-31
10285,ok,-3.2264913515303726,-4.295218117166422,-1.7567480375151416,1008,3,0.7872769307487419,2018-01-01,2020-11-19
10273,ok,2.265108575810209,1.030394850784333,3.276144224733905,1474,6,1.2707904671539223,2018-01-05,2023-10-29
10277,ok,1.0575788903526615,-0.5540711585548082,2.428778940348353,1843,6,1.1631690540376105,2018-01-01,2023-12-31
10283,ok,-0.1962326882669063,-1.728408768591408,1.406852211576756,1351,6,1.1997366007604924,2018-01-01,2023-03-09
10282,ok,-0.6235387215472121,-1.7161508396195846,0.6865164067096585,1064,6,0.9391163677604536,2018-12-30,2023-12-24
10294,ok,0.2976461156926768,-1.9772970272397667,2.600314577807114,813,3,1.0702294352205768,2018-01-11,2020-11-20
10286,ok,-2.485810752169248,-4.066997625445646,-1.007400586568697,736,6,1.3180605368416969,2018-01-02,2023-12-31
10293,ok,-3.253039849318483,-4.01248442795597,-2.650885925998364,1970,6,0.79477678392358,2018-01-01,2023-12-31
10306,ok,-2.372206690244482,-3.067458191441952,-1.3126756027825537,1902,6,1.2095983451526284,2018-01-01,2023-10-24
10291,ok,-2.102604526532385,-3.682432762843116,-0.3012475110849842,853,6,1.2946007156352095,2018-01-03,2023-12-31
10289,ok,0.5535181576249654,-0.6300055045100802,2.329621567227247,1892,6,1.0973812340033446,2018-01-02,2023-12-31
10300,ok,-3.3766989624529176,-4.71058298473449,-2.09886881638413,1615,6,1.0165501800387309,2018-01-01,2023-12-30
10301,ok,-1.596784572445897,-2.6970927563105795,0.2446055448123374,1229,6,0.877443525203992,2018-01-01,2023-12-31
10297,ok,-1.876318597839488,-3.1024039679985798,-0.9391910950597993,1979,6,1.0357390513800206,2018-01-09,2023-12-23
10312,ok,-1.5007346771931795,-2.9415835527231926,-0.4681311270639143,1982,6,1.0391799018429717,2018-01-09,2023-12-23
10303,ok,-0.5351905753919028,-1.13956530883411,0.4605562116426567,1755,6,1.277785902483796,2018-04-09,2023-12-31
10307,ok,-0.8723446761132791,-1.8826784941373689,0.2264540151891925,1848,6,1.150048678612564,2018-01-01,2023-12-31
10327,ok,-6.884374186533481,-7.516200123088631,-5.975396751502654,1709,6,1.2399900529650012,2018-01-01,2023-03-10
10314,ok,0.2730463397979419,-0.2622258575775527,0.6960793808699073,1708,6,0.2371866796906849,2018-01-01,2023-12-31
10328,ok,0.4991099475475277,-1.277746436802507,2.248472286649039,1033,3,1.0535672028660157,2018-01-01,2020-11-20
10311,ok,-2.857830373759457,-3.687829532893616,-2.1440581911022494,1579,6,1.167578686943487,2018-01-01,2023-12-31
10319,ok,-0.5349677673369024,-2.2154656448772987,1.0135820651694183,1393,6,1.1180413794104118,2018-01-01,2023-12-31
10322,ok,-1.3858778738104187,-2.1193734991338475,-0.2103383911618832,2009,6,1.2576073606861735,2018-01-01,2023-12-31
10330,ok,2.1130618010717086,0.3830018691984849,3.218083247230785,1706,6,0.9919975178055191,2018-01-01,2023-03-10
10332,ok,1.461363019787748,-0.0571956855947911,2.9819445840177905,1679,6,0.9615867866570522,2018-01-11,2023-12-30
10333,ok,-1.4184834368996313,-2.297283023725509,-0.2971998587245903,1261,6,0.779648953835654,2018-12-30,2023-12-31
10331,ok,-5.046807246270979,-5.901591421732954,-4.237115910422404,1987,6,0.9612957644979948,2018-01-01,2023-12-31
10334,ok,-1.6803399102636618,-2.964247754310212,0.3444011735645374,1872,6,0.9063175718890576,2018-01-09,2023-12-17
10340,ok,-1.4925845867351462,-2.92446780987844,-0.4855201617089836,1821,6,1.022976479489479,2018-01-01,2023-12-31
10348,ok,-5.695765872597287,-7.467571919172289,-4.279360363801777,1589,6,0.7070569310309445,2018-01-01,2023-12-31
10355,ok,-0.0105972624075318,-1.2821134541912915,1.2929914718312396,1174,6,1.1929647477207117,2018-01-06,2023-03-09
10358,ok,-6.582070393289374,-8.3298268855859,-5.413509146920903,1426,6,1.0185762764609685,2018-01-03,2023-12-31
10347,ok,-0.6852089821829499,-1.8580465407184168,0.3478921036206506,1996,6,0.8863172019947383,2018-01-02,2023-12-31
10363,ok,-1.411041483836878,-2.5352216921167754,0.1857493687733247,1973,6,0.9851001650470104,2018-01-01,2023-12-31
10365,ok,0.4995079119086698,0.071104891913809,1.3320850864982985,2168,6,0.769872262030279,2018-01-01,2023-12-31
10369,ok,-0.035666309684923,-0.6360415762733116,0.8187026766669381,2010,6,0.6503180332120926,2018-01-01,2023-12-31
10366,ok,0.334788738982128,-0.1829992812030243,0.8316674868391494,2053,6,1.03440195427901,2018-01-01,2023-12-31
10372,ok,0.1331055691976224,-1.0823833416148232,1.1333487145823162,1840,6,0.984500496040408,2018-01-01,2023-12-31
10375,ok,-1.5884041364669477,-3.3691565450612915,-0.0535570031108804,1700,6,1.0334757756912474,2018-01-09,2023-12-17
10373,ok,-2.1324812515374107,-4.941171355289167,1.452430728893254,828,6,1.1485598566154014,2018-01-01,2023-12-31
10377,ok,0.0948917918021303,-1.3369653034634887,1.3909433754444311,1708,6,1.0842942838063083,2018-12-30,2023-12-30
10378,ok,-1.613202981239864,-2.576737647179211,-0.8215321417254895,2099,6,0.8999322974401816,2018-01-01,2023-12-31
10379,ok,0.4303065753751868,-1.7533698102723427,2.3915680665125203,909,6,1.2264512637632003,2018-01-11,2023-12-30
10398,ok,-1.6748173265473278,-3.6561521866281006,-0.2962257866230805,998,6,1.0907162960812322,2018-01-01,2023-12-23
10386,ok,0.5303904848092456,-0.5716309545689803,1.4388194005663235,1927,6,1.1273375722051018,2018-01-01,2023-12-31
10388,ok,-1.6938793346277028,-5.127525073673805,0.2924453643479929,1257,6,1.1286642724405838,2018-01-08,2023-12-31
10392,ok,-2.560039358896582,-3.936322279684079,-1.886155906908448,1610,6,0.8302573577172665,2018-01-10,2023-03-09
10391,ok,-3.5303267499624367,-4.874022202753453,-2.841791966085594,1649,6,0.8368701586042545,2018-01-08,2023-12-29
10394,ok,-0.2415376630931006,-0.5628292479903485,0.1591227860712807,1981,6,1.234475405351278,2018-01-01,2023-12-31
10393,ok,-0.1207402692004144,-2.3739502162514694,2.6180493687776307,1355,6,1.0604424680652562,2018-01-08,2023-12-29
10387,ok,-2.312406432367747,-3.854100457598545,-0.8751325529102356,1399,6,1.167121534498061,2018-01-01,2023-12-31
10395,ok,-0.277574092966365,-1.1201524378760486,0.4763809014582113,1944,6,0.6670950068954995,2018-01-01,2023-12-31
10396,ok,3.688146866739628,0.2189953338789197,5.899507330039167,1236,6,1.0512458219272405,2018-01-02,2023-12-31
10399,ok,-0.3461158203110858,-1.4965918681068973,0.7197658254842365,1716,6,1.005145524529536,2018-01-01,2023-12-31
10409,ok,-1.6438171348442914,-3.754394791512139,0.3928697469103389,856,3,1.0706254733188434,2018-01-04,2020-11-21
10400,ok,-1.981463649619136,-2.7059538699475416,-0.6795248166936441,2015,6,0.7084130176021799,2018-01-01,2023-12-31
10405,ok,-1.0959145443546925,-1.8911349097061083,-0.4505962889795101,1906,6,0.4924121235307019,2018-01-09,2023-12-28
10406,ok,1.4766093620746323,-0.4175076083958806,3.32148182116514,1235,6,1.1194740635928964,2018-12-30,2023-12-31
10413,ok,1.931818387393619,0.8236401452595743,2.5278274391151934,1437,5,1.1087438915618992,2019-01-09,2023-12-31
10416,ok,-0.3700852984394519,-0.9772019950001098,0.0538549474680793,1781,6,1.261126881564849,2018-12-30,2023-12-31
10422,ok,-1.5234957461051302,-2.9769876786446123,0.2601999191581932,987,3,1.1268962924063783,2018-01-01,2020-11-21
10421,ok,0.6019994880641505,-0.5795061062705987,2.299694241876032,730,3,1.3312553996878198,2018-01-01,2020-11-21
10417,ok,-2.4631079045016824,-3.940550964373135,-0.6630368926207275,1514,6,1.177829967453731,2018-01-02,2023-12-31
10419,ok,-0.0280212853663676,-1.01514762998961,0.9149999816848712,1669,6,0.7124297937337546,2018-01-01,2023-03-10
10429,ok,-6.3552440929820015,-6.877072983409449,-5.391329810755337,1795,6,0.8336252258658368,2018-12-30,2023-12-31
10432,ok,3.8776970317168313,2.1905095423520207,6.350796999537045,1090,6,1.1301638920379211,2018-12-30,2023-12-24
10442,ok,-2.4621649274677138,-2.841314782348775,-1.778936328224049,1719,6,1.0206039264756996,2018-12-30,2023-12-31
10443,ok,-1.70595794706776,-2.3934043429962077,-0.682095356349044,1620,6,0.6614420873684113,2018-12-30,2023-12-31
10444,ok,-1.589870187353215,-2.7766501944606947,-0.2379060392248,1958,6,1.1105451863095168,2018-01-01,2023-12-31
10448,ok,-1.6548701616832897,-3.165312025801281,-0.4741988615342363,1500,6,1.1832742184910083,2018-01-06,2023-12-28
10452,ok,1.7470906368475407,0.5394599089604046,3.2653925876463146,981,6,1.303386409018989,2018-12-30,2023-12-24
10451,ok,-0.1883256179007449,-1.5716738866644595,1.1611555874008528,1834,6,1.0474336453897797,2018-01-01,2023-12-31
10453,ok,-1.5681562208783584,-2.9117494863772686,-0.5825825852673328,1606,6,1.1136581252913458,2018-01-01,2023-12-31
10455,ok,-2.8582508769354087,-3.939114438825497,-1.9062522568415008,1394,6,0.507851609911879,2018-01-08,2023-03-20
10457,ok,0.9909502750332422,0.0468356644528489,2.4592940237474443,1742,6,1.0844353264702895,2018-01-01,2023-12-30
10458,ok,-1.1728680955768955,-1.8527012128655929,-0.2599781865907702,2080,6,0.6165257872930082,2018-01-02,2023-12-31
10460,ok,-0.7584452057491651,-1.8433013703050252,0.2294713980951943,1771,6,1.129399576741493,2018-01-09,2023-12-31
10462,ok,2.69075503590166,1.367652261283547,3.596518653844856,1578,6,1.2222387066013995,2018-01-08,2023-12-31
10461,ok,-1.1594115338240618,-1.9256520343446493,0.26825218230343,1965,6,1.1773549448446166,2018-01-01,2023-12-31
10464,ok,-0.5752020948943892,-1.3677522193104696,0.1618157965033886,1773,6,0.7441071564597079,2018-01-07,2023-12-29
10465,ok,2.4906502614899457,0.4843557030417568,3.764029234905797,1445,6,1.0515189345508829,2018-01-07,2023-03-20
10466,ok,-4.983312515137248,-7.109674101718178,-3.838461758415797,852,6,1.2498115737896476,2018-01-01,2023-12-31
10486,ok,-0.578556751086301,-1.4185146258846744,-0.0410932188948276,1901,6,1.164591046287157,2018-01-01,2023-12-31
10478,ok,0.3571811750762599,-1.07549880482707,1.4910065206747647,1725,6,0.7844426730899846,2018-08-12,2023-12-30
10482,ok,-3.740942893742272,-4.2028963579836764,-3.269117622667439,1694,5,1.0444528055651012,2018-01-01,2023-12-31
10483,ok,4.789209337272382,3.50350866920075,6.219309325099703,2006,6,0.977949922272498,2018-01-01,2023-12-30
10479,ok,-2.8064887270919807,-3.70645078202345,-1.4811050699358064,2006,6,0.9449150474444784,2018-01-01,2023-12-31
10491,ok,-0.6381862938151794,-2.022460057143153,0.7554576283633927,1800,6,1.2620988854445938,2018-01-03,2023-12-31
10485,ok,-2.3278335153630536,-3.143600758253906,-1.552509293709492,1171,6,1.4528855742510618,2018-01-03,2023-12-31
10495,ok,-0.581292031514824,-2.113661047476967,0.8253971558969159,1782,6,1.139057707449728,2018-01-01,2023-12-31
10499,ok,-0.6333919334839654,-2.074270160064451,1.671867899763542,1507,6,1.072709076354034,2018-01-11,2023-12-30
10496,ok,3.523639326031004,2.079150006457446,5.462177824865596,1963,6,1.0989123854191176,2018-01-01,2023-12-31
10503,ok,0.7514886623931849,-0.0144664801893901,1.7917969967588876,2055,6,1.0707749595421785,2018-01-03,2023-12-31
10509,ok,-1.532824359124929,-2.4818315291543103,-0.2614879070611198,1907,6,1.0780869828475657,2018-01-01,2023-12-31
10498,ok,1.140328849784641,0.1201251586003815,2.9167976701321687,1537,6,1.132394003486454,2018-01-01,2023-12-31
10506,ok,0.5568185510994028,-0.6407017840311058,1.1150513096451098,2117,6,1.0753011909764922,2018-01-01,2023-12-31
10507,ok,-1.1705604692157412,-2.253264280286569,0.3879057916868267,1862,6,1.1406943531840237,2018-01-01,2023-12-31
10508,ok,0.4674339879473022,-1.8353115070571024,3.2481092678109094,1134,6,1.1593687178046277,2018-12-31,2023-12-31
10516,ok,0.0072763571853484,-1.291280246933374,0.8460714411941295,1981,6,1.0554278152709735,2018-01-01,2023-12-31
10514,ok,-5.604370022840559,-6.294289272486927,-4.981799803821008,1787,6,0.5546022260770991,2018-01-01,2023-03-23
10513,ok,-1.0812162330958497,-1.7548368298557435,-0.1039734014110782,1924,6,0.8894974413067669,2018-01-10,2023-12-31
10510,ok,-1.521598345616837,-2.592785121907581,-0.7475886956310851,1992,6,0.9877014280134592,2018-01-01,2023-12-31
10520,ok,-2.0309264942265903,-2.703544569306622,-1.276042549446721,2098,6,0.7036518056651277,2018-01-01,2023-12-31
10517,ok,-0.4419671720240899,-1.835436328599645,1.2517752273687968,848,6,1.3132240070689971,2018-01-01,2023-12-31
10521,ok,-2.5300204000941906,-3.507670130207105,-1.4726980560657243,1745,6,0.7123717115022966,2018-01-01,2023-12-31
10519,ok,1.181347785774134,-0.1065674370973981,2.078229407147562,1600,6,1.3145453282172206,2018-01-01,2023-12-31
10518,ok,2.4568573820106465,0.4345836022115159,3.7687236113103872,1577,6,1.1224552137534758,2018-01-04,2023-12-31
10523,ok,-1.862693092611156,-2.7332690985635324,-1.3034364879969078,1447,6,0.6698840300997272,2018-01-09,2023-03-24
10526,ok,-0.9405818406209132,-1.6372707017121568,-0.420476602307207,2019,6,0.6682079186454336,2018-01-01,2023-12-31
10525,ok,2.4297423790325787,0.7172524276810366,3.867117458443525,1517,6,1.0223504974603226,2018-01-01,2023-12-31
10529,ok,0.8549158336325835,-0.3559452329431001,2.804248603726034,1574,6,1.1378040350088685,2018-01-02,2023-03-24
10528,ok,-0.1814671308410956,-1.2236158628260956,0.5298666033398569,1392,6,0.936346103552812,2018-01-08,2023-12-30
10532,ok,-2.037104922745531,-2.8824965772823616,-1.211880288242978,1788,6,0.6861879777751823,2018-01-01,2023-03-24
10535,ok,-0.068126686019565,-0.9330230521260364,1.126729845018403,1730,6,0.9834246808257704,2018-01-06,2023-12-30
10545,ok,-2.224348007013477,-3.8388912694236166,-1.0028231427046987,988,3,0.7087234705151914,2018-01-01,2020-11-06
10537,ok,-0.3091455684453175,-1.294445799785144,0.7902516798758752,1638,6,1.2495258672146163,2018-01-01,2023-03-24
10541,ok,-2.5214660512633325,-3.8280895112537294,-0.6180187218334132,1632,6,1.0620572991940684,2018-01-01,2023-12-31
10538,ok,-2.4615377684205577,-4.546287569101224,-1.2012453516905053,1057,6,1.056724854341663,2018-01-02,2023-12-31
10551,ok,-0.1327829656107115,-1.3786123708741105,0.7791166947383021,1547,6,1.1873447006970492,2018-01-01,2023-12-31
10556,ok,-0.4957816771176904,-1.6340151841373451,1.163846303061833,1871,6,0.858364227952936,2018-01-13,2023-12-31
10554,ok,-6.060170608237647,-8.820430758953297,-4.809150885208879,889,6,1.195354792932952,2018-01-01,2023-12-31
10559,ok,4.939444151687813,3.508159159205619,6.71817324792724,1892,6,0.9507558701684732,2018-01-02,2023-12-31
10569,ok,-3.045371511141848,-5.03575825148862,-1.2342267308004695,1667,6,0.8364690795819767,2018-01-09,2023-12-30
10572,ok,-2.6658539580432405,-3.808715739905244,-1.874921734778512,1711,6,0.99181126028529,2018-01-08,2023-12-31
10571,ok,-1.9053790794558103,-2.8518931352407795,-1.2482100780884593,2098,6,0.8259242448579295,2018-01-01,2023-12-31
10583,ok,-5.297311472262807,-6.573999052495465,-3.552427607869729,757,6,1.3009153686950274,2018-01-16,2023-12-31
10594,ok,0.2273215419503649,-0.4705719446373292,1.273624489737435,1961,6,0.9473386018865668,2018-01-11,2023-12-31
10591,ok,2.936330198414694,0.8029589033733409,5.028801580625418,858,6,1.04169090811056,2018-01-01,2023-12-31
10592,ok,-1.7116596150725505,-4.578408366090743,0.7125343798264628,1288,5,0.8937234742302148,2018-01-01,2022-11-15
10595,ok,-0.7467574923694091,-1.7142744546131965,0.1853910773456758,2095,6,0.8046238101110308,2018-01-01,2023-12-31
10598,ok,-0.6868156540297501,-1.6207290037433404,0.5088741425784749,1496,6,1.18087258917063,2018-01-02,2023-12-31
10604,ok,-8.323920042328247,-9.371248869406642,-7.201981612929313,1700,6,1.2305404502348802,2018-01-01,2023-12-31
10590,ok,1.023056294793296,-0.5526273458740127,2.202820855772502,2007,6,1.1959292822221417,2018-01-01,2023-12-31
10605,ok,-1.2994635128485224,-3.1584713308000776,0.0568693719347423,1571,6,0.9402730665397449,2018-01-01,2023-12-28
10606,ok,-1.2065246377219507,-2.6060408097453025,1.3874735150288142,1562,6,0.964570921350654,2018-01-03,2023-12-31
10607,ok,-0.8816151209940264,-2.867190587892388,0.6662937923631738,1219,6,0.9625961842418256,2018-12-30,2023-12-31
10612,ok,1.3550374149135502,-0.7338975963275851,3.1729537386673723,1476,6,1.001154827363866,2018-01-02,2023-12-28
10614,ok,-0.2411205065539929,-1.3840259368264274,0.745836774728368,1896,6,0.9901759800898192,2018-01-01,2023-12-31
10611,ok,0.5338959291084411,-1.04423891327452,2.498081335397607,1446,6,1.0574435589829192,2018-01-01,2023-12-28
10619,ok,-0.0485576727610761,-0.8925480366549832,0.9111177773412528,1528,6,0.8182429924262049,2018-01-01,2023-12-31
10617,ok,-2.077309836986521,-3.20258412409562,-1.3244612833260136,1504,6,0.8705486312730163,2018-01-05,2023-12-31
10625,ok,-1.537013716242639,-2.877462136800168,-0.5978765975840293,1412,6,1.1191696111309817,2018-12-30,2023-12-31
10626,ok,-0.4265023277125284,-1.604378280269125,1.0883621765611584,1813,6,1.0462063598268363,2018-01-12,2023-12-31
